Name,Family,Infraorder,Suborder,Order,Informal,Taxon Size,Diet,Max MYA,Min MYA,Lifespan (MYA),Early Age,Late Age,Early Period,Late Period
Supersaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Tornieria,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,152.2,145.0,7.199999999999989,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Apatosaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,False,2,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Brontosaurus,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,False,3,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Demandasaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Nigersaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Tataouinea,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Cathartesaura,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Katepensaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Limaysaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Nopcsaspondylus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Rayososaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Rebbachisaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,106.2,93.9,12.299999999999997,Albian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Agustinia,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Amazonsaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,119.5,106.2,13.299999999999997,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Campananeyen,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Comahuesaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,119.5,109.9,9.599999999999994,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Histriasaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,132.6,121.4,11.199999999999989,Hauterivian,Barremian,Lower Cretaceous,Lower Cretaceous
Itapeuasaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Lavocatisaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,109.9,11.5,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Maraapunisaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,149.2,145.0,4.199999999999989,Tithonian,Tithonian,Upper Jurassic,Upper Jurassic
Sidersaura,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Xenoposeidon,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,140.6,132.6,8.0,Berriasian,Valanginian,Lower Cretaceous,Lower Cretaceous
Zapalasaurus,Rebbachisauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Amphicoelias,Diplodocidae,Sauropoda,Sauropodomorpha,Saurischia,False,2,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Haplocanthosaurus,Haplocanthosauridae,Sauropoda,Sauropodomorpha,Saurischia,False,2,Herbivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Camarasaurus,Camarasauridae,Sauropoda,Sauropodomorpha,Saurischia,False,5,Herbivore,161.5,145.0,16.5,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Lourinhasaurus,Camarasauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic
Europasaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic
Tehuelchesaurus,Camarasauridae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic
Diamantinasaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Mansourasaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Sarmientosaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Savannasaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Wintonotitan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Daxiatitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Erketu,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,72.1,28.400000000000006,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous
Euhelopus,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,145.0,100.5,44.5,Berriasian,Albian,Lower Cretaceous,Lower Cretaceous
Gobititan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Huabeisaurus,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,72.1,28.400000000000006,Cenomanian,Campanian,Upper Cretaceous,Upper Cretaceous
Phuwiangosaurus,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Qiaowanlong,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Ruixinia,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Ruyangosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Silutitan,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous
Tambatitanis,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Tangvayosaurus,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Xianshanosaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Yongjinglong,Euhelopodidae,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Angolatitan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,89.8,86.3,3.5,Coniacian,Coniacian,Upper Cretaceous,Upper Cretaceous
Astrophocaudia,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Australodocus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,149.2,145.0,4.199999999999989,Tithonian,Tithonian,Upper Jurassic,Upper Jurassic
Austrosaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,106.2,100.5,5.700000000000003,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Brontomerus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Chubutisaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,119.5,109.9,9.599999999999994,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Dongbeititan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Europatitan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Gannansaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Garumbatitan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Huanghetitan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Jiangshanosaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Jiangxititan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ligabuesaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Liubangosaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Padillasaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous
Sauroposeidon,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,93.9,27.5,Aptian,Cenomanian,Lower Cretaceous,Upper Cretaceous
Sibirotitan,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,125.77,113.0,12.769999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous
Sonidosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Tastavinsaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,119.5,1.9000000000000057,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Triunfosaurus,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,145.0,125.77,19.230000000000004,Berriasian,Hauterivian,Lower Cretaceous,Lower Cretaceous
Yunmenglong,,Sauropoda,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous
Aeolosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,2,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Baurutitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Caieiria,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Gondwanatitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Panamericansaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Austroposeidon,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Drusilasaura,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Futalognkosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,93.9,86.3,7.6000000000000085,Turonian,Coniacian,Upper Cretaceous,Upper Cretaceous
Mendozasaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,89.8,86.3,3.5,Coniacian,Coniacian,Upper Cretaceous,Upper Cretaceous
Quetecsaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous
Traukutitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Adamantisaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Arrudatitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Brasilotitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Bravasaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Maxakalisaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Muyelensaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,89.8,83.6,6.200000000000003,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous
Overosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Pitekunsaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Punatitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Rinconsaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Uberabatitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Chucarosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Notocolossus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,89.8,83.6,6.200000000000003,Coniacian,Santonian,Upper Cretaceous,Upper Cretaceous
Puertasaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Argentinosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Bonitasaura,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Dreadnoughtus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Inawentu,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous
Menucocelsior,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Patagotitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous
Ampelosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Atsinganosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Garrigatitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Lirainosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Lohuecotitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Opisthocoelicaudia,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Neuquensaurus,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,86.3,66.0,20.299999999999997,Santonian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Saltasaurus,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Alamosaurus,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Bonatitan,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Ibirania,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous
Rocasaurus,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Yamanasaurus,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Abditosaurus,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Igai,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Nicksaurus,Saltasauridae,,,,True,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Qingxiusaurus,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,66.0,34.5,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Qunkasaura,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Zhuchengtitan,Saltasauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Isisaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Rapetosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Tapuiasaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous
Titanomachya,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Udelartitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,83.6,16.900000000000006,Cenomanian,Santonian,Upper Cretaceous,Upper Cretaceous
Nemegtosaurus,Nemegtosauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,89.8,66.0,23.799999999999997,Coniacian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Quaesitosaurus,Nemegtosauridae,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous
Antarctosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,89.8,66.0,23.799999999999997,Coniacian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Arackar,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Atacamatitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,66.0,34.5,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Bustingorrytitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous
Elaltitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,89.8,86.3,3.5,Coniacian,Coniacian,Upper Cretaceous,Upper Cretaceous
Epachthosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous
Jainosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
Kaijutitan,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,89.8,86.3,3.5,Coniacian,Coniacian,Upper Cretaceous,Upper Cretaceous
Magyarosaurus,,Titanosauria,Sauropodomorpha,Saurischia,False,1,Herbivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous
