"occurrence_no","record_type","reid_no","flags","collection_no","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","phylum","class","order","family","genus","lng","lat","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments"
"457905","occ","","","45111","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457914","occ","","","45112","Tyrannosaurus rex","species","54833","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457915","occ","","","45112","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457921","occ","","","45113","Richardoestesia isosceles","species","58875","Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457927","occ","","","45114","Tyrannosaurus rex","species","54833","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457928","occ","","","45114","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457946","occ","","","45118","Tyrannosaurus rex","species","54833","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457949","occ","","","45118","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457958","occ","","","45120","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.766899","46.026402","US","North Dakota","Bowman","estimated from map","4","small collection","T129N,R105W,sec2, approx. SE 1/4"
"457966","occ","","","45122","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.836998","46.180302","US","North Dakota","Bowman","estimated from map","4","small collection","T131N,R105W,sec, approx. SW 1/4"
"457968","occ","32409","","45123","Triceratops horridus","species","63766","Late Maastrichtian","","72.1","66","11749","Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Triceratops","-103.981499","46.305000","US","North Dakota","Slope","estimated from map","4","small collection","T133N,R106W,sec27, approx. center\r\nN of Marmarth in Little Missouri National Grasslands"
"457975","occ","","","45126","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.795403","46.136902","US","North Dakota","Bowman","estimated from map","4","small collection","T131N,R105W,sec27, approx. NW 1/4"
"457985","occ","","","45128","Thescelosaurus neglectus","species","52897","Late Maastrichtian","","72.1","66","11749","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Thescelosaurus","-103.939697","46.406399","US","North Dakota","Slope","estimated from map","4","small collection","T134N,R106W,sec24 , approx. SE 1/4"
"457986","occ","","","45128","Tyrannosaurus rex","species","54833","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.939697","46.406399","US","North Dakota","Slope","estimated from map","4","small collection","T134N,R106W,sec24 , approx. SE 1/4"
"457997","occ","","","45130","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.964401","46.381901","US","North Dakota","Slope","estimated from map","4","small collection","T134N,R106W,sec35, approx. SW 1/4"
"458109","occ","","","45136","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.964401","46.381901","US","North Dakota","Slope","estimated from map","4","small collection","T134N,R106W,sec35, approx. SW 1/4"
"458111","occ","","","45136","Tyrannosaurus rex","species","54833","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.964401","46.381901","US","North Dakota","Slope","estimated from map","4","small collection","T134N,R106W,sec35, approx. SW 1/4"
"458112","occ","","","45136","Thescelosaurus neglectus","species","52897","Late Maastrichtian","","72.1","66","11749","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Thescelosaurus","-103.964401","46.381901","US","North Dakota","Slope","estimated from map","4","small collection","T134N,R106W,sec35, approx. SW 1/4"
"458207","occ","","","45138","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.023300","46.449799","US","North Dakota","Slope","estimated from map","4","small collection","T134N,R106W,sec5, approx. center N"
"458213","occ","","","45141","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-104.023300","46.464298","US","North Dakota","Slope","estimated from map","4","small collection","T135N,R106W,sec32, approx. center"
"458257","occ","","","45144","Richardoestesia isosceles","species","58875","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Dromaeosauridae","Richardoestesia","-103.897903","46.334000","US","North Dakota","Slope","estimated from map","4","small collection","T133N,R105W,sec17, approx. S center"
"458258","occ","","","45144","Tyrannosaurus rex","species","54833","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.897903","46.334000","US","North Dakota","Slope","estimated from map","4","small collection","T133N,R105W,sec17, approx. S center"
"458260","occ","","","45144","Thescelosaurus neglectus","species","52897","Late Maastrichtian","","72.1","66","11749","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Thescelosaurus","-103.897903","46.334000","US","North Dakota","Slope","estimated from map","4","small collection","T133N,R105W,sec17, approx. S center"
"458288","occ","","","45145","Tyrannosaurus rex","species","54833","Late Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.897903","46.334000","US","North Dakota","Slope","estimated from map","4","small collection","T133N,R105W,sec17, approx. center"
"458292","occ","","","45146","Tyrannosaurus rex","species","54833","Maastrichtian","","72.1","66","11749","Chordata","Reptilia","Theropoda","Tyrannosauridae","Tyrannosaurus","-103.897903","46.334000","US","North Dakota","Slope","estimated from map","4","small collection","T133N,R105W,sec17, approx. center"
"458319","occ","33460","","45148","Iguanodon bernissartensis","species","58905","Late Barremian","","125.77","121.4","43399","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","-0.111111","40.611942","ES","Valenciana","","estimated from map","seconds","outcrop","also called El Beltrán; located on W flank of Morella syncline, and E flank of río Bergantes anticline, oriented N100°E"
"458321","occ","33463","","45149","Iguanodon bernissartensis","species","58905","Late Barremian","","125.77","121.4","11753","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","-0.118611","40.604721","ES","Valenciana","Castellón","estimated from map","seconds","small collection","in W part of río Bergantes valley, 2 km SW of Morella"
"458322","occ","33461","","45150","Iguanodon bernissartensis","species","58905","Early Aptian","","121.4","119.5","11753","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","-0.143333","40.591667","ES","Valenciana","","estimated from map","seconds","small collection","located on W flank of Morella syncline, between río Bergantes and Cinctorres depression, oriented N100°E; SW of Morella, on the R margin of the Caldés River, very close to Mas de la Parreta."
"458325","occ","33457","","45151","Iguanodon bernissartensis","species","58905","Late Barremian","","125.77","121.4","43399","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","-0.115833","40.641666","ES","Valenciana","","estimated from map","seconds","small collection","located near hill separating the top of Cap de Vinyet and the Morella a Chiva quarry. On the E flank of the Morella syncline, oriented N25°W. N of Morella."
"458326","occ","33462","","45152","Iguanodon bernissartensis","species","58905","Early Aptian","","121.4","119.5","11753","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Iguanodon","-0.055833","40.619446","ES","Valenciana","","estimated from map","seconds","small collection","located on W flank of anticline parallel to Morella anticline, oriented N100°E. 3 km E of Morella, in one of the barrancos on the R margin of the Bergantes River."
"458365","occ","","","45166","Gongpoquansaurus mazongshanensis","species","58883","Early Albian","","113","109.9","11758","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Gongpoquansaurus","97.583336","41.575001","CN","Gansu","Subei","estimated from map","seconds","outcrop","Mazongshan area, within Suanjingzi Basin (not Gongpoquan Basin), western Gansu province, China. Now within the Subei Gongpoquan Dinosaur Geopark."
"458367","occ","","","45166","Archaeoceratops oshimai","species","55576","Early Albian","","113","109.9","9501","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Archaeoceratops","97.583336","41.575001","CN","Gansu","Subei","estimated from map","seconds","outcrop","Mazongshan area, within Suanjingzi Basin (not Gongpoquan Basin), western Gansu province, China. Now within the Subei Gongpoquan Dinosaur Geopark."
"458368","occ","","","45168","Nanshiungosaurus bohlini","species","58885","Early Albian","","113","109.9","11760","Chordata","Reptilia","Theropoda","Therizinosauridae","Nanshiungosaurus","97.650002","41.733334","CN","Gansu","","estimated from map","minutes","small collection","Mazongshan area, Gongpoquan Basin, western Gansu province, China"
"458371","occ","","","45169","Archaeoceratops oshimai","species","55576","Early Albian","","113","109.9","11761","Chordata","Ornithischia","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Archaeoceratops","97.616669","41.724998","CN","Gansu","","estimated from map","seconds","small collection","Mazongshan area, Gongpoquan Basin, western Gansu province, China"
"458375","occ","","","45172","Hudiesaurus sinojapanorum","species","58890","Late Kimmeridgian","Tithonian","152.2","145","11762","Chordata","Saurischia","NO_ORDER_SPECIFIED","Mamenchisauridae","Hudiesaurus","90.166672","42.866669","CN","Xinjiang","Shanshan","based on political unit","5","small collection","Langgou, Qiketia area, Shanshan County, Xinjiang; Turpan Basin"
"459064","occ","","","45192","Sinraptor dongi","species","54821","Oxfordian","","161.5","154.8","9255","Chordata","Reptilia","Theropoda","Metriacanthosauridae","Sinraptor","90.046516","44.802925","CN","Xinjiang","","based on political unit","6","small collection","25 km NE of Jiangjunmiao, Xinjiang"
"459067","occ","","","45193","Baryonyx walkeri","species","53370","Early Barremian","","125.77","121.4","11817","Chordata","Reptilia","Theropoda","Spinosauridae","Baryonyx","-0.350000","51.133331","UK","England","Surrey","based on nearby landmark","5","outcrop","Smokejack's Brickworks (Ockley Building Products Limited, formerly Ockley Brick Company Limited), Wallis Wood, Ockley, near Dorking, Surrey, England, a little below the top of the SE face, nearest to the works buildings. Grid reference TQ13: 113 373.  Includes extended excavation of Iguanodon in same bed."
"459317","occ","","","45238","Saurornitholestes langstoni","species","54556","Late Campanian","","83.6","72.1","5929","Chordata","Reptilia","Theropoda","Dromaeosauridae","Saurornitholestes","-111.494652","50.736988","CA","Alberta","","stated in text","6","outcrop","Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990). "
"459341","occ","","","45240","Saurornitholestes langstoni","species","54556","Middle Campanian","","83.6","72.1","5929","Chordata","Reptilia","Theropoda","Dromaeosauridae","Saurornitholestes","-111.511536","50.752384","CA","Alberta","","stated in text","6","outcrop","Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990)."
"459343","occ","","","45240","Troodon formosus","species","54818","Middle Campanian","","83.6","72.1","5929","Chordata","Reptilia","Theropoda","Troodontidae","Troodon","-111.511536","50.752384","CA","Alberta","","stated in text","6","outcrop","Microvertebrate sites are located within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990)."
"459502","occ","","","45260","Saurornitholestes langstoni","species","54556","Late Campanian","","83.6","72.1","5929","Chordata","Reptilia","Theropoda","Dromaeosauridae","Saurornitholestes","-111.480057","50.737049","CA","Alberta","","stated in text","6","outcrop","Microvertebrate sites are locate within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990)."
"459526","occ","","","45261","Saurornitholestes langstoni","species","54556","Late Campanian","","83.6","72.1","5929","Chordata","Reptilia","Theropoda","Dromaeosauridae","Saurornitholestes","-111.458488","50.749004","CA","Alberta","","stated in text","6","outcrop","Microvertebrate sites are locate within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990)."
"459554","occ","","","45262","Saurornitholestes langstoni","species","54556","Late Campanian","","83.6","72.1","5929","Chordata","Reptilia","Theropoda","Dromaeosauridae","Saurornitholestes","-111.510078","50.748341","CA","Alberta","","stated in text","6","outcrop","Microvertebrate sites are locate within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990)."
"459581","occ","","","45264","Saurornitholestes langstoni","species","54556","Late Campanian","","83.6","72.1","5929","Chordata","Reptilia","Theropoda","Dromaeosauridae","Saurornitholestes","-111.502129","50.747658","CA","Alberta","","stated in text","6","outcrop","Microvertebrate sites are locate within the Dinosaur Provincial Park, 48 km northeast of Brooks, Alberta. UTM coordinates and elevation are provided in Eberth (1990)."
